Khu vực,Tỉnh/ Thành phố,Mã trường xét tuyển,Mã Trường,Tên Trường,Loại đơn vị,Mã nhóm ngành,Nhóm ngành,Mã phân ngành,Phân ngành,Mã xét tuyển,Tên Ngành,Loại điểm,Tổ hợp,Điểm chuẩn,Ghi chú,Năm
Miền Trung - Tây Nguyên,Thanh Hóa,HDT,HĐU,Đại Học Hồng Đức,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140217CLC,Sư phạm Ngữ văn,THPTQG - Thang 40,D01,39.92,"CLC, thang 40, 3 năm THPT có hạnh kiểm tốt và học lực khá trở lên, Điểm thi TN THPT",2022
Miền Trung - Tây Nguyên,Thanh Hóa,HDT,HĐU,Đại Học Hồng Đức,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140217CLC,Sư phạm Ngữ văn,THPTQG - Thang 40,C00,39.92,"CLC, thang 40, 3 năm THPT có hạnh kiểm tốt và học lực khá trở lên, Điểm thi TN THPT",2022
Miền Trung - Tây Nguyên,Thanh Hóa,HDT,HĐU,Đại Học Hồng Đức,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140217CLC,Sư phạm Ngữ văn,THPTQG - Thang 40,C19,39.92,"CLC, thang 40, 3 năm THPT có hạnh kiểm tốt và học lực khá trở lên, Điểm thi TN THPT",2022
Miền Trung - Tây Nguyên,Thanh Hóa,HDT,HĐU,Đại Học Hồng Đức,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140217CLC,Sư phạm Ngữ văn,THPTQG - Thang 40,C20,39.92,"CLC, thang 40, 3 năm THPT có hạnh kiểm tốt và học lực khá trở lên, Điểm thi TN THPT",2022
Miền Trung - Tây Nguyên,Thanh Hóa,HDT,HĐU,Đại Học Hồng Đức,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140218CLC,Sư phạm Lịch sử,THPTQG - Thang 40,C00,39.92,"CLC, thang 40, 3 năm THPT có hạnh kiểm tốt và học lực khá trở lên, Điểm thi TN THPT",2022
Miền Trung - Tây Nguyên,Thanh Hóa,HDT,HĐU,Đại Học Hồng Đức,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140218CLC,Sư phạm Lịch sử,THPTQG - Thang 40,D14,39.92,"CLC, thang 40, 3 năm THPT có hạnh kiểm tốt và học lực khá trở lên, Điểm thi TN THPT",2022
Miền Trung - Tây Nguyên,Thanh Hóa,HDT,HĐU,Đại Học Hồng Đức,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140218CLC,Sư phạm Lịch sử,THPTQG - Thang 40,C19,39.92,"CLC, thang 40, 3 năm THPT có hạnh kiểm tốt và học lực khá trở lên, Điểm thi TN THPT",2022
Miền Trung - Tây Nguyên,Thanh Hóa,HDT,HĐU,Đại Học Hồng Đức,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140218CLC,Sư phạm Lịch sử,THPTQG - Thang 40,C03,39.92,"CLC, thang 40, 3 năm THPT có hạnh kiểm tốt và học lực khá trở lên, Điểm thi TN THPT",2022
Miền Bắc,Vĩnh Phúc,SP2,HNUE,Đại Học Sư Phạm Hà Nội 2,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140218,Sư phạm Lịch sử,THPTQG - Thang 40,C00,38.67,Điểm thi TN THPT (thang điểm 40),2022
Miền Bắc,Vĩnh Phúc,SP2,HNUE,Đại Học Sư Phạm Hà Nội 2,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140218,Sư phạm Lịch sử,THPTQG - Thang 40,C03,38.67,Điểm thi TN THPT (thang điểm 40),2022
Miền Bắc,Vĩnh Phúc,SP2,HNUE,Đại Học Sư Phạm Hà Nội 2,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140218,Sư phạm Lịch sử,THPTQG - Thang 40,C19,38.67,Điểm thi TN THPT (thang điểm 40),2022
Miền Bắc,Vĩnh Phúc,SP2,HNUE,Đại Học Sư Phạm Hà Nội 2,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140218,Sư phạm Lịch sử,THPTQG - Thang 40,D14,38.67,Điểm thi TN THPT (thang điểm 40),2022
Miền Bắc,Hà Nội,QHF,ULIS,Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140234,Sư phạm Tiếng Trung Quốc,THPTQG - Thang 40,D01,38.46,"Điểm thi TN THPT, ngoại ngữ hệ số 2",2022
Miền Bắc,Hà Nội,QHF,ULIS,Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140234,Sư phạm Tiếng Trung Quốc,THPTQG - Thang 40,D90,38.46,"Điểm thi TN THPT, ngoại ngữ hệ số 2",2022
Miền Bắc,Hà Nội,QHF,ULIS,Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140234,Sư phạm Tiếng Trung Quốc,THPTQG - Thang 40,D78,38.46,"Điểm thi TN THPT, ngoại ngữ hệ số 2",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,POHE3,Marketing,THPTQG - Thang 40,D01,38.35,"TN THPT
Anh X 2
Truyền thông marketing",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,POHE3,Marketing,THPTQG - Thang 40,D07,38.35,"TN THPT
Anh X 2
Truyền thông marketing",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,POHE3,Marketing,THPTQG - Thang 40,D09,38.35,"TN THPT
Anh X 2
Truyền thông marketing",2022
Miền Bắc,Hà Nội,QHF,ULIS,Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140231,Sư phạm Tiếng Anh,THPTQG - Thang 40,D01,38.1,"Điểm thi TN THPT, ngoại ngữ hệ số 2",2022
Miền Bắc,Hà Nội,QHF,ULIS,Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140231,Sư phạm Tiếng Anh,THPTQG - Thang 40,D90,38.1,"Điểm thi TN THPT, ngoại ngữ hệ số 2",2022
Miền Bắc,Hà Nội,QHF,ULIS,Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140231,Sư phạm Tiếng Anh,THPTQG - Thang 40,D78,38.1,"Điểm thi TN THPT, ngoại ngữ hệ số 2",2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,732.0,Báo chí và thông tin,73201,Báo chí và truyền thông,615,Quan hệ công chúng,THPTQG - Thang 40,D78,37.6,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,722.0,Nhân văn,72290,Nhân văn - Khác,7229010,Lịch sử,THPTQG - Thang 40,C00,37.5,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,722.0,Nhân văn,72290,Nhân văn - Khác,7229010,Lịch sử,THPTQG - Thang 40,C19,37.5,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,732.0,Báo chí và thông tin,73201,Báo chí và truyền thông,605,Báo chí,THPTQG - Thang 40,D78,37.19,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Vĩnh Phúc,SP2,HNUE,Đại Học Sư Phạm Hà Nội 2,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140217,Sư phạm Ngữ văn,THPTQG - Thang 40,C00,37.17,Điểm thi TN THPT (thang điểm 40),2022
Miền Bắc,Vĩnh Phúc,SP2,HNUE,Đại Học Sư Phạm Hà Nội 2,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140217,Sư phạm Ngữ văn,THPTQG - Thang 40,C14,37.17,Điểm thi TN THPT (thang điểm 40),2022
Miền Bắc,Vĩnh Phúc,SP2,HNUE,Đại Học Sư Phạm Hà Nội 2,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140217,Sư phạm Ngữ văn,THPTQG - Thang 40,D01,37.17,Điểm thi TN THPT (thang điểm 40),2022
Miền Bắc,Vĩnh Phúc,SP2,HNUE,Đại Học Sư Phạm Hà Nội 2,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140217,Sư phạm Ngữ văn,THPTQG - Thang 40,D15,37.17,Điểm thi TN THPT (thang điểm 40),2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,732.0,Báo chí và thông tin,73201,Báo chí và truyền thông,7320107,Truyền thông quốc tế,THPTQG - Thang 40,D78,36.99,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,POHE5,Quản trị kinh doanh,THPTQG - Thang 40,D01,36.95,"TN THPT
Anh X 2
Quản trị kinh doanh thương mại",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,POHE5,Quản trị kinh doanh,THPTQG - Thang 40,D07,36.95,"TN THPT
Anh X 2
Quản trị kinh doanh thương mại",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,POHE5,Quản trị kinh doanh,THPTQG - Thang 40,D09,36.95,"TN THPT
Anh X 2
Quản trị kinh doanh thương mại",2022
Miền Bắc,Hà Nội,NTH,FTU,Đại Học Ngoại Thương (Cơ sở phía Bắc),Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",NTH06,Ngôn ngữ Trung Quốc,THPTQG - Thang 40,D01,36.6,"Điểm thi TN THPT, Ngoại ngữ nhân 2Tổ hợp D04 chênh lệch giảm 2 điểm so với D01",2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,732.0,Báo chí và thông tin,73201,Báo chí và truyền thông,616,Quan hệ công chúng,THPTQG - Thang 40,D78,36.59,Chất lượng cao Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,732.0,Báo chí và thông tin,73201,Báo chí và truyền thông,607,Báo chí,THPTQG - Thang 40,D78,36.5,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,NHF,HANU,Đại Học Hà Nội,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220210,Ngôn ngữ Hàn Quốc,THPTQG - Thang 40,D01,36.42,TN THPT,2022
Miền Bắc,Hà Nội,NTH,FTU,Đại Học Ngoại Thương (Cơ sở phía Bắc),Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",NTH04,Ngôn ngữ Anh,THPTQG - Thang 40,D01,36.4,"Điểm thi TN THPT, Ngoại ngữ nhân 2",2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,732.0,Báo chí và thông tin,73201,Báo chí và truyền thông,615,Quan hệ công chúng,THPTQG - Thang 40,D01,36.35,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Vĩnh Phúc,SP2,HNUE,Đại Học Sư Phạm Hà Nội 2,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140202,Giáo dục Tiểu học,THPTQG - Thang 40,A00,36.32,Điểm thi TN THPT (thang điểm 40),2022
Miền Bắc,Vĩnh Phúc,SP2,HNUE,Đại Học Sư Phạm Hà Nội 2,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140202,Giáo dục Tiểu học,THPTQG - Thang 40,A01,36.32,Điểm thi TN THPT (thang điểm 40),2022
Miền Bắc,Vĩnh Phúc,SP2,HNUE,Đại Học Sư Phạm Hà Nội 2,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140202,Giáo dục Tiểu học,THPTQG - Thang 40,C04,36.32,Điểm thi TN THPT (thang điểm 40),2022
Miền Bắc,Vĩnh Phúc,SP2,HNUE,Đại Học Sư Phạm Hà Nội 2,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140202,Giáo dục Tiểu học,THPTQG - Thang 40,D01,36.32,Điểm thi TN THPT (thang điểm 40),2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,734.0,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,EP10,Đầu tư tài chính,THPTQG - Thang 40,A01,36.25,"TN THPT
Anh X 2",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,734.0,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,EP10,Đầu tư tài chính,THPTQG - Thang 40,D01,36.25,"TN THPT
Anh X 2",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,734.0,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,EP10,Đầu tư tài chính,THPTQG - Thang 40,D07,36.25,"TN THPT
Anh X 2",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,734.0,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,EP10,Đầu tư tài chính,THPTQG - Thang 40,D10,36.25,"TN THPT
Anh X 2",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,751.0,Công nghệ kỹ thuật,75106,Quản lý công nghiệp,EP14,Logistics và Quản lý chuỗi cung ứng,THPTQG - Thang 40,A00,36.25,"TN THPT
Anh X 2",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,751.0,Công nghệ kỹ thuật,75106,Quản lý công nghiệp,EP14,Logistics và Quản lý chuỗi cung ứng,THPTQG - Thang 40,A01,36.25,"TN THPT
Anh X 2",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,751.0,Công nghệ kỹ thuật,75106,Quản lý công nghiệp,EP14,Logistics và Quản lý chuỗi cung ứng,THPTQG - Thang 40,D01,36.25,"TN THPT
Anh X 2",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,751.0,Công nghệ kỹ thuật,75106,Quản lý công nghiệp,EP14,Logistics và Quản lý chuỗi cung ứng,THPTQG - Thang 40,D07,36.25,"TN THPT
Anh X 2",2022
Miền Bắc,Hà Nội,HNM,HMU,Đại học Thủ Đô Hà Nội,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140218,Sư phạm Lịch sử,THPTQG - Thang 40,C00,36.0,"TN THPT
TTNV<=6",2022
Miền Bắc,Hà Nội,HNM,HMU,Đại học Thủ Đô Hà Nội,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140218,Sư phạm Lịch sử,THPTQG - Thang 40,D14,36.0,"TN THPT
TTNV<=6",2022
Miền Bắc,Hà Nội,HNM,HMU,Đại học Thủ Đô Hà Nội,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140218,Sư phạm Lịch sử,THPTQG - Thang 40,C19,36.0,"TN THPT
TTNV<=6",2022
Miền Bắc,Hà Nội,HNM,HMU,Đại học Thủ Đô Hà Nội,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140218,Sư phạm Lịch sử,THPTQG - Thang 40,D78,36.0,"TN THPT
TTNV<=6",2022
Miền Bắc,Hà Nội,NTH,FTU,Đại Học Ngoại Thương (Cơ sở phía Bắc),Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",NTH07,Ngôn ngữ Nhật,THPTQG - Thang 40,D01,36.0,"Điểm thi TN THPT, Ngoại ngữ nhân 2Tổ hợp D06 chênh lệch giảm 2 điểm so với D01",2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,732.0,Báo chí và thông tin,73201,Báo chí và truyền thông,7320107,Truyền thông quốc tế,THPTQG - Thang 40,D01,35.99,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,732.0,Báo chí và thông tin,73201,Báo chí và truyền thông,7320110,Quảng cáo,THPTQG - Thang 40,D78,35.95,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,NHF,HANU,Đại Học Hà Nội,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220204,Ngôn ngữ Trung Quốc,THPTQG - Thang 40,D01,35.92,TN THPT,2022
Miền Bắc,Hà Nội,QHF,ULIS,Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140237,Sư phạm Tiếng Hàn Quốc,THPTQG - Thang 40,D01,35.92,"Điểm thi TN THPT, ngoại ngữ hệ số 2",2022
Miền Bắc,Hà Nội,QHF,ULIS,Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140237,Sư phạm Tiếng Hàn Quốc,THPTQG - Thang 40,D90,35.92,"Điểm thi TN THPT, ngoại ngữ hệ số 2",2022
Miền Bắc,Hà Nội,QHF,ULIS,Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140237,Sư phạm Tiếng Hàn Quốc,THPTQG - Thang 40,D78,35.92,"Điểm thi TN THPT, ngoại ngữ hệ số 2",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh,THPTQG - Thang 40,A01,35.85,"TN THPT
Anh X 2",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh,THPTQG - Thang 40,D01,35.85,"TN THPT
Anh X 2",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh,THPTQG - Thang 40,D09,35.85,"TN THPT
Anh X 2",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh,THPTQG - Thang 40,D10,35.85,"TN THPT
Anh X 2",2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,732.0,Báo chí và thông tin,73201,Báo chí và truyền thông,615,Quan hệ công chúng,THPTQG - Thang 40,D72,35.85,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,NHF,HANU,Đại Học Hà Nội,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220209,Ngôn ngữ Nhật,THPTQG - Thang 40,D01,35.8,TN THPT,2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh,THPTQG - Thang 40,D78,35.79,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,731.0,Khoa học xã hội và hành vi,73102,Khoa học chính trị,610,Quan hệ quốc tế,THPTQG - Thang 40,D78,35.77,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,731.0,Khoa học xã hội và hành vi,73102,Khoa học chính trị,614,Quan hệ quốc tế,THPTQG - Thang 40,D78,35.76,Chất lượng cao Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,732.0,Báo chí và thông tin,73201,Báo chí và truyền thông,604,Báo chí,THPTQG - Thang 40,D78,35.7,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,731.0,Khoa học xã hội và hành vi,73102,Khoa học chính trị,611,Quan hệ quốc tế,THPTQG - Thang 40,D78,35.67,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,QHF,ULIS,Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh,THPTQG - Thang 40,D01,35.57,"Điểm thi TN THPT, ngoại ngữ hệ số 2",2022
Miền Bắc,Hà Nội,QHF,ULIS,Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh,THPTQG - Thang 40,D90,35.57,"Điểm thi TN THPT, ngoại ngữ hệ số 2",2022
Miền Bắc,Hà Nội,QHF,ULIS,Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh,THPTQG - Thang 40,D78,35.57,"Điểm thi TN THPT, ngoại ngữ hệ số 2",2022
Miền Bắc,Hà Nội,NHF,HANU,Đại Học Hà Nội,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh,THPTQG - Thang 40,D01,35.5,TN THPT,2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,738.0,Pháp luật,73801,Luật,POHE4,Luật,THPTQG - Thang 40,D01,35.5,"Luật kinh doanh
TN THPT
Anh X 2",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,738.0,Pháp luật,73801,Luật,POHE4,Luật,THPTQG - Thang 40,D07,35.5,"Luật kinh doanh
TN THPT
Anh X 2",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,738.0,Pháp luật,73801,Luật,POHE4,Luật,THPTQG - Thang 40,D09,35.5,"Luật kinh doanh
TN THPT
Anh X 2",2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,722.0,Nhân văn,72290,Nhân văn - Khác,7229010,Lịch sử,THPTQG - Thang 40,D14,35.5,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,722.0,Nhân văn,72290,Nhân văn - Khác,7229010,Lịch sử,THPTQG - Thang 40,C03,35.5,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,732.0,Báo chí và thông tin,73201,Báo chí và truyền thông,7320107,Truyền thông quốc tế,THPTQG - Thang 40,D72,35.49,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,732.0,Báo chí và thông tin,73201,Báo chí và truyền thông,7320110,Quảng cáo,THPTQG - Thang 40,D01,35.45,Thang điểm 40. Điểm TN THPT,2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,732.0,Báo chí và thông tin,73201,Báo chí và truyền thông,608,Báo chí,THPTQG - Thang 40,D78,35.44,"Chất lượng cao , Điểm TN THPT",2022
Miền Bắc,Hà Nội,HBT,AJC,Học Viện Báo Chí – Tuyên Truyền,Công lập,732.0,Báo chí và thông tin,73201,Báo chí và truyền thông,605,Báo chí,THPTQG - Thang 40,D01,35.44,Thang điểm 40. Điểm TN THPT,2022
Miền Trung - Tây Nguyên,Thanh Hóa,HDT,HĐU,Đại Học Hồng Đức,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140209CLC,Sư phạm Toán học,THPTQG - Thang 40,A00,35.43,"CLC, thang 40, 3 năm THPT có hạnh kiểm tốt và học lực khá trở lên, Điểm thi TN THPT",2022
Miền Trung - Tây Nguyên,Thanh Hóa,HDT,HĐU,Đại Học Hồng Đức,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140209CLC,Sư phạm Toán học,THPTQG - Thang 40,A01,35.43,"CLC, thang 40, 3 năm THPT có hạnh kiểm tốt và học lực khá trở lên, Điểm thi TN THPT",2022
Miền Trung - Tây Nguyên,Thanh Hóa,HDT,HĐU,Đại Học Hồng Đức,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140209CLC,Sư phạm Toán học,THPTQG - Thang 40,D07,35.43,"CLC, thang 40, 3 năm THPT có hạnh kiểm tốt và học lực khá trở lên, Điểm thi TN THPT",2022
Miền Trung - Tây Nguyên,Thanh Hóa,HDT,HĐU,Đại Học Hồng Đức,Công lập,714.0,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140209CLC,Sư phạm Toán học,THPTQG - Thang 40,A02,35.43,"CLC, thang 40, 3 năm THPT có hạnh kiểm tốt và học lực khá trở lên, Điểm thi TN THPT",2022
Miền Bắc,Hà Nội,KHA,NEU,Đại Học Kinh Tế Quốc Dân,Công lập,781.0,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",78102,"Khách sạn, nhà hàng",POHE1,Quản trị khách sạn,THPTQG - Thang 40,A00,35.35,TN THPT,2022
